id;dispatch_time;task;participant;compiler;verdict;points;execution_time;memory
129116053;05.12.24 11:02:48;B. Тележка;member138;C# (.NET 8.0);WA;1;39;3.9
129116039;05.12.24 11:02:45;A. Пути;member25;C# (.NET 8.0);CE;;0;0
129116034;05.12.24 11:02:44;B. Тележка;member65;C# (.NET 8.0);CE;;0;0
129115997;05.12.24 11:02:31;A. Пути;member78;C# (.NET 8.0);CE;;0;0
129115991;05.12.24 11:02:30;E. Электричка;member171;Python 3.12.3;IG;10;1090.0;4.4
129115989;05.12.24 11:02:29;E. Электричка;member86;C# (.NET 8.0);CE;;0;0
129115981;05.12.24 11:02:26;A. Пути;member106;Python 3.12.3;PE;0;0;0
129115979;05.12.24 11:02:25;A. Пути;member111;C# (.NET 8.0);CE;;0;0
129115978;05.12.24 11:02:24;A. Пути;member25;C# (.NET 8.0);CE;;0;0
129115938;05.12.24 11:02:11;D. Ремонт путей;member44;C# (.NET 8.0);CE;;0;0
129115935;05.12.24 11:02:10;A. Пути;member22;C# (.NET 8.0);CE;;0;0
129115931;05.12.24 11:02:09;A. Пути;member27;C# (.NET 8.0);CE;;0;0
129115926;05.12.24 11:02:07;E. Электричка;member86;C# (.NET 8.0);CE;;0;0
129115920;05.12.24 11:02:07;B. Тележка;member103;Python 3.12.3;IG;8;46;4.6
129115906;05.12.24 11:02:03;A. Пути;member25;C# (.NET 8.0);CE;;0;0
129115892;05.12.24 11:01:55;B. Тележка;member63;C# (.NET 8.0);CE;;0;0
129115891;05.12.24 11:01:55;A. Пути;member45;C# (.NET 8.0);CE;;0;0
129115877;05.12.24 11:01:48;A. Пути;member106;Python 3.12.3;CE;;0;0
129115855;05.12.24 11:01:43;E. Электричка;member171;Python 3.12.3;IG;10;1090.0;4.3
129115831;05.12.24 11:01:34;D. Ремонт путей;member175;Python 3.12.3;CE;;0;0
129115793;05.12.24 11:01:21;D. Ремонт путей;member14;C# (.NET 8.0);CE;;0;0
129115712;05.12.24 11:00:57;С. Название маршрута;member114;Python 3.12.3;ML;76;103;134.7
129115682;05.12.24 11:00:47;A. Пути;member195;C# (.NET 8.0);WA;45;1100.0;4.8
129115653;05.12.24 11:00:35;A. Пути;member126;C# (.NET 8.0);CE;;0;0
129115652;05.12.24 11:00:34;С. Название маршрута;member50;C# (.NET 8.0);CE;;0;0
129115632;05.12.24 11:00:26;С. Название маршрута;member26;Java 21 (Temurin JDK);CE;;0;0
129115631;05.12.24 11:00:25;A. Пути;member117;Python 3.12.3;IG;0;0;0
129115624;05.12.24 11:00:22;B. Тележка;member134;C++20 (GCC 14.1);OK;100;2;2.0
129115601;05.12.24 11:00:12;B. Тележка;member103;Python 3.12.3;CE;;0;0
129115600;05.12.24 11:00:12;A. Пути;member195;C# (.NET 8.0);CE;;0;0
129115584;05.12.24 11:00:08;B. Тележка;member16;C# (.NET 8.0);CE;;0;0
129115566;05.12.24 11:00:03;A. Пути;member92;C++20 (GCC 14.1);WA;78;2;2.1
129115564;05.12.24 11:00:03;A. Пути;member129;C# (.NET 8.0);IG;;0;0
129115558;05.12.24 11:00:02;A. Пути;member154;Python 3.12.3;IG;0;0;0
129115553;05.12.24 10:59:58;A. Пути;member139;C# (.NET 8.0);CE;;0;0
129115508;05.12.24 10:59:37;A. Пути;member177;C# (.NET 8.0);CE;;0;0
129115491;05.12.24 10:59:31;B. Тележка;member56;C# (.NET 8.0);CE;;0;0
129115436;05.12.24 10:59:05;B. Тележка;member27;C# (.NET 8.0);CE;;0;0
129115425;05.12.24 10:59:00;A. Пути;member10;C# (.NET 8.0);CE;;0;0
129115423;05.12.24 10:58:59;B. Тележка;member154;C# (.NET 8.0);CE;;0;0
129115420;05.12.24 10:58:58;A. Пути;member151;Python 3.12.3;IG;0;0;0
129115417;05.12.24 10:58:57;B. Тележка;member31;C# (.NET 8.0);CE;;0;0
129115410;05.12.24 10:58:55;С. Название маршрута;member177;C# (.NET 8.0);CE;;0;0
129115405;05.12.24 10:58:54;A. Пути;member25;C# (.NET 8.0);CE;;0;0
129115370;05.12.24 10:58:44;B. Тележка;member26;Java 21 (Temurin JDK);CE;;0;0
129115366;05.12.24 10:58:42;A. Пути;member22;C# (.NET 8.0);CE;;0;0
129115362;05.12.24 10:58:41;С. Название маршрута;member50;C# (.NET 8.0);CE;;0;0
129115356;05.12.24 10:58:38;E. Электричка;member171;Python 3.12.3;IG;22;1090.0;4.4
129115352;05.12.24 10:58:37;B. Тележка;member21;C# (.NET 8.0);CE;;0;0
129115340;05.12.24 10:58:34;B. Тележка;member176;C# (.NET 8.0);CE;;0;0
129115310;05.12.24 10:58:23;B. Тележка;member138;C# (.NET 8.0);WA;1;39;4.6
129115303;05.12.24 10:58:23;E. Электричка;member152;Python 3.12.3;WA;3;48;4.6
129115270;05.12.24 10:58:10;B. Тележка;member108;Python 3.12.3;OK;100;35;4.4
129115269;05.12.24 10:58:10;A. Пути;member65;C# (.NET 8.0);CE;;0;0
129115264;05.12.24 10:58:09;B. Тележка;member136;Python 3.12.3;OK;100;35;4.4
129115240;05.12.24 10:58:02;B. Тележка;member73;C# (.NET 8.0);CE;;0;0
129115237;05.12.24 10:58:01;D. Ремонт путей;member48;C# (.NET 8.0);CE;;0;0
129115235;05.12.24 10:58:01;B. Тележка;member177;C# (.NET 8.0);CE;;0;0
129115220;05.12.24 10:57:57;B. Тележка;member174;C# (.NET 8.0);CE;;0;0
129115219;05.12.24 10:57:56;E. Электричка;member152;Python 3.12.3;CE;;0;0
129115186;05.12.24 10:57:45;С. Название маршрута;member36;C# (.NET 8.0);CE;;0;0
129115165;05.12.24 10:57:37;A. Пути;member151;Python 3.12.3;IG;0;0;0
129115150;05.12.24 10:57:30;A. Пути;member25;C# (.NET 8.0);CE;;0;0
129115139;05.12.24 10:57:26;B. Тележка;member124;C++20 (GCC 14.1);WA;96;2;2.1
129115137;05.12.24 10:57:26;A. Пути;member56;C# (.NET 8.0);CE;;0;0
129115102;05.12.24 10:57:16;С. Название маршрута;member44;C# (.NET 8.0);CE;;0;0
129115090;05.12.24 10:57:14;A. Пути;member131;C# (.NET 8.0);CE;;0;0
129115082;05.12.24 10:57:10;A. Пути;member59;Python 3.12.3;PE;0;0;0
129115052;05.12.24 10:56:59;B. Тележка;member161;C# (.NET 8.0);CE;;0;0
129115049;05.12.24 10:56:58;A. Пути;member184;C# (.NET 8.0);CE;;0;0
129115017;05.12.24 10:56:44;С. Название маршрута;member103;Python 3.12.3;CE;;0;0
129115012;05.12.24 10:56:43;A. Пути;member184;C# (.NET 8.0);CE;;0;0
129114989;05.12.24 10:56:32;С. Название маршрута;member82;C# (.NET 8.0);CE;;0;0
129114984;05.12.24 10:56:31;A. Пути;member59;Python 3.12.3;CE;;0;0
129114968;05.12.24 10:56:27;B. Тележка;member27;C# (.NET 8.0);CE;;0;0
129114952;05.12.24 10:56:21;A. Пути;member183;C# (.NET 8.0);CE;;0;0
129114951;05.12.24 10:56:21;B. Тележка;member170;Python 3.12.3;CE;;0;0
129114947;05.12.24 10:56:20;A. Пути;member26;C# (.NET 8.0);CE;;0;0
129114929;05.12.24 10:56:15;A. Пути;member63;C# (.NET 8.0);CE;;0;0
129114909;05.12.24 10:56:09;С. Название маршрута;member171;Python 3.12.3;WA;73;46;4.6
129114872;05.12.24 10:55:56;A. Пути;member1;C# (.NET 8.0);CE;;0;0
129114867;05.12.24 10:55:55;E. Электричка;member40;C# (.NET 8.0);CE;;0;0
129114847;05.12.24 10:55:50;A. Пути;member56;C# (.NET 8.0);CE;;0;0
129114844;05.12.24 10:55:50;D. Ремонт путей;member177;C# (.NET 8.0);CE;;0;0
129114791;05.12.24 10:55:35;С. Название маршрута;member175;Python 3.12.3;CE;;0;0
129114778;05.12.24 10:55:30;A. Пути;member184;C# (.NET 8.0);CE;;0;0
129114777;05.12.24 10:55:30;A. Пути;member166;C# (.NET 8.0);CE;;0;0
129114769;05.12.24 10:55:28;B. Тележка;member171;Python 3.12.3;IG;61;46;4.6
129114764;05.12.24 10:55:28;D. Ремонт путей;member72;Python 3.12.3;CE;;0;0
129114748;05.12.24 10:55:24;B. Тележка;member161;C# (.NET 8.0);CE;;0;0
129114730;05.12.24 10:55:18;A. Пути;member154;C# (.NET 8.0);IG;;0;0
129114715;05.12.24 10:55:13;A. Пути;member25;C# (.NET 8.0);CE;;0;0
129114696;05.12.24 10:55:08;С. Название маршрута;member48;C# (.NET 8.0);CE;;0;0
129114681;05.12.24 10:55:04;A. Пути;member50;C# (.NET 8.0);CE;;0;0
129114670;05.12.24 10:55:01;A. Пути;member76;C# (.NET 8.0);CE;;0;0
129114656;05.12.24 10:54:55;B. Тележка;member161;C# (.NET 8.0);CE;;0;0
129114653;05.12.24 10:54:54;A. Пути;member149;C# (.NET 8.0);OK;100;42;4.8
129114648;05.12.24 10:54:52;D. Ремонт путей;member72;Python 3.12.3;CE;;0;0
129114643;05.12.24 10:54:50;B. Тележка;member124;C++20 (GCC 14.1);WA;57;2;2.0
129114617;05.12.24 10:54:42;B. Тележка;member161;C# (.NET 8.0);CE;;0;0
129114613;05.12.24 10:54:41;A. Пути;member59;Python 3.12.3;CE;;0;0
129114597;05.12.24 10:54:36;A. Пути;member171;Python 3.12.3;IG;32;35;4.4
129114561;05.12.24 10:54:19;A. Пути;member59;Python 3.12.3;PE;0;0;0
129114555;05.12.24 10:54:18;B. Тележка;member102;Python 3.12.3;IG;0;0;0
129114550;05.12.24 10:54:17;A. Пути;member159;Python 3.12.3;PE;0;0;0
129114532;05.12.24 10:54:11;A. Пути;member21;C# (.NET 8.0);CE;;0;0
129114489;05.12.24 10:53:55;A. Пути;member25;C# (.NET 8.0);CE;;0;0
129114472;05.12.24 10:53:47;A. Пути;member59;Python 3.12.3;PE;0;0;0
129114470;05.12.24 10:53:47;D. Ремонт путей;member171;Python 3.12.3;IG;100;35;4.4
129114463;05.12.24 10:53:44;B. Тележка;member161;C# (.NET 8.0);CE;;0;0
129114461;05.12.24 10:53:43;D. Ремонт путей;member40;C# (.NET 8.0);CE;;0;0
129114459;05.12.24 10:53:42;С. Название маршрута;member103;Python 3.12.3;CE;;0;0
129114451;05.12.24 10:53:39;A. Пути;member59;Python 3.12.3;CE;;0;0
129114448;05.12.24 10:53:38;E. Электричка;member72;Python 3.12.3;CE;;0;0
129114439;05.12.24 10:53:34;A. Пути;member125;C# (.NET 8.0);CE;;0;0
129114417;05.12.24 10:53:25;B. Тележка;member161;C# (.NET 8.0);CE;;0;0
129114397;05.12.24 10:53:18;A. Пути;member146;Python 3.12.3;CE;;0;0
129114386;05.12.24 10:53:14;С. Название маршрута;member175;Python 3.12.3;CE;;0;0
129114384;05.12.24 10:53:14;B. Тележка;member161;C# (.NET 8.0);CE;;0;0
129114378;05.12.24 10:53:10;E. Электричка;member14;C# (.NET 8.0);CE;;0;0
129114370;05.12.24 10:53:08;B. Тележка;member124;C++20 (GCC 14.1);WA;57;2;2.1
129114315;05.12.24 10:52:48;B. Тележка;member114;Python 3.12.3;OK;100;35;4.4
129114292;05.12.24 10:52:40;С. Название маршрута;member40;C# (.NET 8.0);CE;;0;0
129114282;05.12.24 10:52:36;A. Пути;member184;C# (.NET 8.0);CE;;0;0
129114261;05.12.24 10:52:26;A. Пути;member146;Python 3.12.3;CE;;0;0
129114257;05.12.24 10:52:25;D. Ремонт путей;member154;C# (.NET 8.0);CE;;0;0
129114253;05.12.24 10:52:23;D. Ремонт путей;member152;Python 3.12.3;IG;100;35;4.4
129114221;05.12.24 10:52:10;B. Тележка;member161;C# (.NET 8.0);CE;;0;0
129114177;05.12.24 10:51:53;A. Пути;member184;C# (.NET 8.0);CE;;0;0
129114161;05.12.24 10:51:46;B. Тележка;member40;C# (.NET 8.0);CE;;0;0
129114160;05.12.24 10:51:46;D. Ремонт путей;member14;C# (.NET 8.0);CE;;0;0
129114141;05.12.24 10:51:38;B. Тележка;member50;C# (.NET 8.0);CE;;0;0
129114134;05.12.24 10:51:35;E. Электричка;member74;C# (.NET 8.0);CE;;0;0
129114071;05.12.24 10:51:07;B. Тележка;member160;C# (.NET 8.0);CE;;0;0
129114066;05.12.24 10:51:06;A. Пути;member40;C# (.NET 8.0);CE;;0;0
129114062;05.12.24 10:51:05;A. Пути;member155;Python 3.12.3;OK;100;35;4.4
129114055;05.12.24 10:51:02;A. Пути;member120;C# (.NET 8.0);CE;;0;0
129114033;05.12.24 10:50:55;С. Название маршрута;member103;Python 3.12.3;IG;73;35;4.8
129114030;05.12.24 10:50:54;B. Тележка;member167;C# (.NET 8.0);CE;;0;0
129113968;05.12.24 10:50:31;С. Название маршрута;member72;C# (.NET 8.0);CE;;0;0
129113944;05.12.24 10:50:21;A. Пути;member146;Python 3.12.3;RE;0;0;0
129113936;05.12.24 10:50:18;С. Название маршрута;member103;Python 3.12.3;IG;73;36;4.3
129113915;05.12.24 10:50:10;A. Пути;member44;C# (.NET 8.0);CE;;0;0
129113906;05.12.24 10:50:07;A. Пути;member181;C# (.NET 8.0);CE;;0;0
129113884;05.12.24 10:49:58;A. Пути;member25;C# (.NET 8.0);CE;;0;0
129113876;05.12.24 10:49:53;A. Пути;member6;C# (.NET 8.0);CE;;0;0
129113869;05.12.24 10:49:50;A. Пути;member146;Python 3.12.3;RE;0;0;0
129113866;05.12.24 10:49:50;D. Ремонт путей;member74;C# (.NET 8.0);CE;;0;0
129113864;05.12.24 10:49:50;E. Электричка;member142;Python 3.12.3;WA;0;0;0
129113852;05.12.24 10:49:44;A. Пути;member184;C# (.NET 8.0);CE;;0;0
129113847;05.12.24 10:49:42;С. Название маршрута;member103;C# (.NET 8.0);IG;;0;0
129113836;05.12.24 10:49:38;С. Название маршрута;member14;C# (.NET 8.0);CE;;0;0
129113821;05.12.24 10:49:32;A. Пути;member72;C# (.NET 8.0);CE;;0;0
129113809;05.12.24 10:49:27;D. Ремонт путей;member177;C# (.NET 8.0);CE;;0;0
129113806;05.12.24 10:49:26;A. Пути;member20;C# (.NET 8.0);CE;;0;0
129113739;05.12.24 10:49:03;A. Пути;member134;C++20 (GCC 14.1);OK;100;3;2.1
129113725;05.12.24 10:48:56;B. Тележка;member152;Python 3.12.3;WA;0;0;0
129113678;05.12.24 10:48:37;С. Название маршрута;member103;C# (.NET 8.0);IG;;0;0
129113672;05.12.24 10:48:36;A. Пути;member153;Python 3.12.3;PE;0;0;0
129113670;05.12.24 10:48:35;B. Тележка;member72;Python 3.12.3;CE;;0;0
129113663;05.12.24 10:48:34;A. Пути;member16;C# (.NET 8.0);CE;;0;0
129113656;05.12.24 10:48:31;E. Электричка;member171;Python 3.12.3;CE;;0;0
129113653;05.12.24 10:48:28;A. Пути;member6;C# (.NET 8.0);CE;;0;0
129113637;05.12.24 10:48:22;B. Тележка;member14;C# (.NET 8.0);CE;;0;0
129113624;05.12.24 10:48:18;A. Пути;member134;C++20 (GCC 14.1);CE;;0;0
129113623;05.12.24 10:48:18;B. Тележка;member26;C# (.NET 8.0);CE;;0;0
129113619;05.12.24 10:48:16;A. Пути;member20;C# (.NET 8.0);CE;;0;0
129113614;05.12.24 10:48:14;A. Пути;member48;C# (.NET 8.0);CE;;0;0
129113604;05.12.24 10:48:12;С. Название маршрута;member152;Python 3.12.3;WA;73;36;4.4
129113600;05.12.24 10:48:10;A. Пути;member124;C++20 (GCC 14.1);OK;100;2;2.0
129113595;05.12.24 10:48:06;С. Название маршрута;member74;C# (.NET 8.0);CE;;0;0
129113581;05.12.24 10:48:02;D. Ремонт путей;member25;C# (.NET 8.0);CE;;0;0
129113578;05.12.24 10:48:02;E. Электричка;member142;Python 3.12.3;WA;0;0;0
129113543;05.12.24 10:47:51;B. Тележка;member37;C# (.NET 8.0);CE;;0;0
129113510;05.12.24 10:47:39;A. Пути;member159;Python 3.12.3;CE;;0;0
129113491;05.12.24 10:47:33;B. Тележка;member44;C# (.NET 8.0);CE;;0;0
129113467;05.12.24 10:47:21;A. Пути;member20;C# (.NET 8.0);CE;;0;0
129113455;05.12.24 10:47:19;A. Пути;member37;C# (.NET 8.0);CE;;0;0
129113443;05.12.24 10:47:15;B. Тележка;member26;C# (.NET 8.0);CE;;0;0
129113440;05.12.24 10:47:14;A. Пути;member102;C# (.NET 8.0);CE;;0;0
129113428;05.12.24 10:47:07;A. Пути;member184;C# (.NET 8.0);CE;;0;0
129113418;05.12.24 10:47:04;A. Пути;member59;Python 3.12.3;CE;;0;0
129113409;05.12.24 10:47:02;B. Тележка;member26;C# (.NET 8.0);CE;;0;0
129113407;05.12.24 10:47:01;B. Тележка;member27;C# (.NET 8.0);CE;;0;0
129113392;05.12.24 10:46:56;A. Пути;member146;Python 3.12.3;RE;0;0;0
129113384;05.12.24 10:46:53;A. Пути;member185;C# (.NET 8.0);CE;;0;0
129113381;05.12.24 10:46:52;B. Тележка;member48;C# (.NET 8.0);CE;;0;0
129113375;05.12.24 10:46:50;B. Тележка;member26;C# (.NET 8.0);CE;;0;0
129113333;05.12.24 10:46:32;A. Пути;member105;Python 3.12.3;OK;100;36;4.4
129113328;05.12.24 10:46:30;A. Пути;member36;C# (.NET 8.0);CE;;0;0
129113288;05.12.24 10:46:19;A. Пути;member146;Python 3.12.3;RE;0;0;0
129113282;05.12.24 10:46:16;B. Тележка;member27;C# (.NET 8.0);CE;;0;0
129113277;05.12.24 10:46:14;A. Пути;member20;C# (.NET 8.0);CE;;0;0
129113274;05.12.24 10:46:12;D. Ремонт путей;member142;Python 3.12.3;IG;100;35;4.4
129113270;05.12.24 10:46:10;A. Пути;member148;Python 3.12.3;OK;100;35;4.4
129113256;05.12.24 10:46:06;A. Пути;member176;C# (.NET 8.0);CE;;0;0
129113241;05.12.24 10:46:01;B. Тележка;member26;C# (.NET 8.0);CE;;0;0
129113235;05.12.24 10:46:00;A. Пути;member86;C# (.NET 8.0);CE;;0;0
129113211;05.12.24 10:45:49;A. Пути;member20;C# (.NET 8.0);CE;;0;0
129113210;05.12.24 10:45:49;A. Пути;member176;C# (.NET 8.0);CE;;0;0
129113188;05.12.24 10:45:42;A. Пути;member27;C# (.NET 8.0);CE;;0;0
129113187;05.12.24 10:45:42;A. Пути;member148;Python 3.12.3;OK;100;35;4.3
129113181;05.12.24 10:45:40;A. Пути;member163;C# (.NET 8.0);CE;;0;0
129113173;05.12.24 10:45:37;B. Тележка;member74;C# (.NET 8.0);CE;;0;0
129113170;05.12.24 10:45:36;A. Пути;member146;Python 3.12.3;RE;0;0;0
129113156;05.12.24 10:45:31;D. Ремонт путей;member72;Python 3.12.3;CE;;0;0
129113142;05.12.24 10:45:27;A. Пути;member181;C# (.NET 8.0);CE;;0;0
129113138;05.12.24 10:45:26;B. Тележка;member175;Python 3.12.3;CE;;0;0
129113106;05.12.24 10:45:14;B. Тележка;member26;C# (.NET 8.0);CE;;0;0
129113100;05.12.24 10:45:13;A. Пути;member146;Python 3.12.3;CE;;0;0
129113078;05.12.24 10:45:07;A. Пути;member20;C# (.NET 8.0);CE;;0;0
129113071;05.12.24 10:45:04;A. Пути;member27;C# (.NET 8.0);CE;;0;0
129113063;05.12.24 10:45:00;С. Название маршрута;member103;C# (.NET 8.0);CE;;0;0
129113060;05.12.24 10:44:59;С. Название маршрута;member154;C# (.NET 8.0);CE;;0;0
129113049;05.12.24 10:44:54;B. Тележка;member25;C# (.NET 8.0);CE;;0;0
129113042;05.12.24 10:44:52;С. Название маршрута;member142;Python 3.12.3;IG;65;36;4.4
129113008;05.12.24 10:44:44;B. Тележка;member36;C# (.NET 8.0);CE;;0;0
129113005;05.12.24 10:44:43;A. Пути;member20;C# (.NET 8.0);CE;;0;0
129112986;05.12.24 10:44:36;B. Тележка;member154;C# (.NET 8.0);CE;;0;0
129112985;05.12.24 10:44:36;A. Пути;member26;C# (.NET 8.0);CE;;0;0
129112975;05.12.24 10:44:33;A. Пути;member174;C# (.NET 8.0);CE;;0;0
129112959;05.12.24 10:44:28;A. Пути;member159;Python 3.12.3;PE;0;0;0
129112951;05.12.24 10:44:26;A. Пути;member154;C# (.NET 8.0);CE;;0;0
129112934;05.12.24 10:44:19;A. Пути;member6;C# (.NET 8.0);CE;;0;0
129112924;05.12.24 10:44:16;A. Пути;member176;C# (.NET 8.0);CE;;0;0
129112921;05.12.24 10:44:16;A. Пути;member160;C# (.NET 8.0);CE;;0;0
129112916;05.12.24 10:44:14;A. Пути;member167;C# (.NET 8.0);CE;;0;0
129112883;05.12.24 10:44:04;A. Пути;member174;C# (.NET 8.0);CE;;0;0
129112868;05.12.24 10:43:57;A. Пути;member105;Python 3.12.3;CE;;0;0
129112848;05.12.24 10:43:48;E. Электричка;member27;C# (.NET 8.0);CE;;0;0
129112846;05.12.24 10:43:48;A. Пути;member37;C# (.NET 8.0);CE;;0;0
129112830;05.12.24 10:43:42;A. Пути;member106;C# (.NET 8.0);CE;;0;0
129112805;05.12.24 10:43:36;D. Ремонт путей;member26;C# (.NET 8.0);CE;;0;0
129112792;05.12.24 10:43:29;B. Тележка;member36;C# (.NET 8.0);CE;;0;0
129112773;05.12.24 10:43:24;B. Тележка;member142;Python 3.12.3;IG;45;35;4.4
129112720;05.12.24 10:43:02;A. Пути;member105;C# (.NET 8.0);CE;;0;0
129112710;05.12.24 10:42:59;A. Пути;member146;Python 3.12.3;CE;;0;0
129112703;05.12.24 10:42:58;B. Тележка;member152;Python 3.12.3;IG;52;36;4.4
129112688;05.12.24 10:42:54;A. Пути;member71;Python 3.12.3;PE;0;0;0
129112687;05.12.24 10:42:53;A. Пути;member36;C# (.NET 8.0);CE;;0;0
129112620;05.12.24 10:42:27;A. Пути;member20;C# (.NET 8.0);CE;;0;0
129112598;05.12.24 10:42:20;A. Пути;member74;C# (.NET 8.0);CE;;0;0
129112512;05.12.24 10:41:43;B. Тележка;member152;Python 3.12.3;WA;61;35;4.4
129112505;05.12.24 10:41:37;A. Пути;member20;C# (.NET 8.0);CE;;0;0
129112476;05.12.24 10:41:29;B. Тележка;member25;C# (.NET 8.0);CE;;0;0
129112441;05.12.24 10:41:19;A. Пути;member161;C# (.NET 8.0);CE;;0;0
129112433;05.12.24 10:41:16;E. Электричка;member72;Python 3.12.3;CE;;0;0
129112404;05.12.24 10:41:03;A. Пути;member126;C# (.NET 8.0);CE;;0;0
129112389;05.12.24 10:40:59;B. Тележка;member142;Python 3.12.3;IG;45;36;4.3
129112370;05.12.24 10:40:51;A. Пути;member124;C++20 (GCC 14.1);WA;74;3;2.0
129112314;05.12.24 10:40:28;A. Пути;member152;Python 3.12.3;WA;73;35;4.3
129112277;05.12.24 10:40:16;A. Пути;member181;C# (.NET 8.0);CE;;0;0
129112206;05.12.24 10:39:45;D. Ремонт путей;member27;C# (.NET 8.0);CE;;0;0
129112201;05.12.24 10:39:42;E. Электричка;member26;C# (.NET 8.0);CE;;0;0
129112186;05.12.24 10:39:37;B. Тележка;member96;C++20 (GCC 14.1);CE;;0;0
129112179;05.12.24 10:39:33;B. Тележка;member140;C# (.NET 8.0);CE;;0;0
129112171;05.12.24 10:39:29;A. Пути;member25;C# (.NET 8.0);CE;;0;0
129112155;05.12.24 10:39:22;E. Электричка;member26;C# (.NET 8.0);CE;;0;0
129112154;05.12.24 10:39:21;A. Пути;member14;C# (.NET 8.0);CE;;0;0
129112133;05.12.24 10:39:09;A. Пути;member152;Python 3.12.3;WA;73;35;4.4
129112125;05.12.24 10:39:07;A. Пути;member142;Python 3.12.3;IG;73;35;4.3
129112114;05.12.24 10:39:05;A. Пути;member25;C# (.NET 8.0);CE;;0;0
129112097;05.12.24 10:38:57;A. Пути;member161;C# (.NET 8.0);CE;;0;0
129112088;05.12.24 10:38:53;A. Пути;member152;C# (.NET 8.0);CE;;0;0
129112084;05.12.24 10:38:53;A. Пути;member108;Python 3.12.3;WA;16;48;4.6
129112075;05.12.24 10:38:50;A. Пути;member142;C# (.NET 8.0);CE;;0;0
129112068;05.12.24 10:38:47;A. Пути;member27;C# (.NET 8.0);CE;;0;0
129112065;05.12.24 10:38:46;E. Электричка;member26;C# (.NET 8.0);CE;;0;0
129112061;05.12.24 10:38:45;A. Пути;member25;C# (.NET 8.0);CE;;0;0
129112043;05.12.24 10:38:37;A. Пути;member136;Python 3.12.3;OK;100;35;4.4
129112041;05.12.24 10:38:36;A. Пути;member184;C# (.NET 8.0);CE;;0;0
129112023;05.12.24 10:38:29;A. Пути;member161;C# (.NET 8.0);CE;;0;0
129112003;05.12.24 10:38:22;A. Пути;member142;C# (.NET 8.0);CE;;0;0
129111957;05.12.24 10:38:03;С. Название маршрута;member27;C# (.NET 8.0);CE;;0;0
129111931;05.12.24 10:37:56;E. Электричка;member72;Python 3.12.3;RE;0;0;0
129111908;05.12.24 10:37:49;A. Пути;member25;C# (.NET 8.0);CE;;0;0
129111902;05.12.24 10:37:48;A. Пути;member142;C# (.NET 8.0);CE;;0;0
129111884;05.12.24 10:37:39;A. Пути;member124;C++20 (GCC 14.1);PE;24;2;2.0
129111836;05.12.24 10:37:20;B. Тележка;member27;C# (.NET 8.0);CE;;0;0
129111826;05.12.24 10:37:14;A. Пути;member175;Python 3.12.3;CE;;0;0
129111802;05.12.24 10:37:02;A. Пути;member114;Python 3.12.3;OK;100;35;4.4
129111673;05.12.24 10:36:12;A. Пути;member27;C# (.NET 8.0);CE;;0;0
129111591;05.12.24 10:35:39;A. Пути;member170;Python 3.12.3;CE;;0;0
129111569;05.12.24 10:35:25;A. Пути;member72;C# (.NET 8.0);CE;;0;0
129111537;05.12.24 10:35:15;A. Пути;member140;C# (.NET 8.0);CE;;0;0
129111468;05.12.24 10:34:44;B. Тележка;member175;Python 3.12.3;CE;;0;0
129111392;05.12.24 10:34:12;A. Пути;member175;Python 3.12.3;CE;;0;0
129111181;05.12.24 10:32:41;A. Пути;member141;C# (.NET 8.0);CE;;0;0
129111163;05.12.24 10:32:32;A. Пути;member141;C# (.NET 8.0);CE;;0;0
129111139;05.12.24 10:32:22;A. Пути;member141;C# (.NET 8.0);CE;;0;0
